"time","file","row","column","references","code"
"100","HistoryStatementsItemsProviderTests.swift","75","7","25","instance method testObtainItemWithNeutralStatus()"
"100","WelfareQuantityServiceTests.swift","22","16","25","instance method setUp()"
"100","DateSelectPickerTests.swift","16","16","13","instance method setUp()"
"100","SecurityCodeStartServiceTests.swift","24","19","9","instance method setUpWithError()"
"100","GoalDetailsResponseTests.swift","28","7","8","instance method testParseJsonAndObtainModel()"
"99","OperationRowController.swift","42","19","12","instance method setAmount()"
"99","InvestmentsImageLoader.swift","43","42","24","(closure)"
"99","Rates.Endpoint.swift","120","7","25","instance method openViewController(selectedTab:shouldScrollToProcessingRates:gate:)"
"99","LoaderViewProtocol.swift","31","15","24","instance method setupView(loader:)"
"99","WelfareQuantityService.swift","181","7","24","instance method stepFormItem(_:didChangeValue:)"
"99","Array+RatesWithSumRanges.swift","15","14","20","static method makeRatesWithSumRanges()"
"99","Rates.Endpoint.swift","92","7","25","instance method prepareTransitionInitialState()"
"99","KPPContainerModelTests.swift","64","7","22","instance method testTitlesForDisplayStageGet()"
"99","AutopaymentQuickCreateInitBuilderTests.swift","32","7","11","instance method testCreatingWithoutRecommendedId()"
"98","WelfareKladrFabricTests.swift","125","7","24","instance method testSelectFieldItemMake()"
"98","ISZScreenInfo.swift","40","2","24","initializer init(withUFSJSONPathFinderNode:)"
"98","String+ExtensionsTests.swift","13","7","11","instance method testCapitalizingFirstLetter()"
"98","WelfareTotalWidgetFabricTests.swift","139","7","24","instance method testServiceZeroStrategies()"
"98","ContractPresenter.swift","98","7","24","instance method onCallTapped(callInfo:)"
"98","Rates.Cells.SecondaryView.swift","65","7","24","instance method makeConstraints()"
"98","EribField+Mappable.swift","44","14","12","static method fieldType(from:)"
"97","WelfareLoaderWidgetService.swift","81","15","25","instance method scheduleRequest()"
"97","HistoryFormItemTests.swift","18","16","25","instance method setUp()"
"97","FormViewController.swift","79","15","24","instance method setupConstraints()"
"97","Rates.Factory.swift","78","7","24","instance method makeObjcScreen(displayMode:selectedTab:shouldScrollToProcessingRates:gate:)"
"97","SecurityCodeStartService.swift","103","47","11","(closure)"
"97","WelfareSelectWidgetFabricTests.swift","53","7","25","instance method testWidgetType()"
"97","IMADBObjectsManagerTests.swift","15","16","19","instance method setUp()"
"97","EmailQrModel.swift","43","14","3","instance method formItems()"
"96","InsuranceReference.swift","90","30","25","initializer init()"
"96","StatementStatusItemsProvider.swift","23","7","25","instance method obtainItems(for:)"
"96","RecommendedRequest.swift","31","36","22","getter params"
"96","WelfareTotalWidgetFabricTests.swift","240","7","24","instance method testServiceAdditionalOptionsStrategy()"
"96","KPPCardsCell.swift","38","11","23","initializer init(coder:)"
"96","ConverterAmountFormatterTests.swift","30","7","19","instance method testStringForCallsFormatterWithPassedFractionDigits()"
"96","RatesUseCase.swift","167","7","25","instance method extractRates(forCurrencies:from:forProcessingRates:)"
"96","RatesRemoteRepoTests.swift","31","7","19","instance method testLoadRatesWithSuccess()"
"96","ContractActionFormView.swift","83","7","24","instance method setFormItem(_:context:)"
"96","WelfareAdditionalSummWidgetServiceTests.swift","103","7","25","instance method testAdditionalSummSelection()"
"96","WelfareSearchWidgetFabricTests.swift","51","7","25","instance method testWidgetSearchOutput()"
"96","TariffCardCell.swift","263","7","7","instance method setCrossedText(string:)"
"96","CurrenciesAndMetalsModuleTests.swift","231","7","20","instance method testRatesUseCaseForHeaderDataProviders()"
"96","AddPlanButtonWidgetTests.swift","29","7","6","instance method testConfigButton()"
"96","CreditHolidays.Localization.swift","17","45","17","getter titleForAcceptButtonInAlertVC"
"96","KPPAboutCardCell.swift","19","34","24","(closure)"
"96","ContractBuilderResolverTests+GridButtons.swift","14","7","24","instance method testResolveGridButtonsWithAllFeaturesAndNote()"
"96","RateCell.swift","58","15","24","instance method makeConstraints()"
"95","RateHeaderView.swift","85","7","25","instance method setFormItem(_:context:)"
"95","WelfareOptionSwitchValueFormItemTests.swift","29","7","25","instance method testFormItemReceiveCellClass()"
"95","HistoryListStoryRedesignedPresenterTests.swift","86","7","1","instance method testShowStoriesButtonsCreated()"
"95","ISZFaqBuilder.swift","42","7","23","instance method buildformItems()"
"95","CompatibleClientManagerInfoServiceTests.swift","14","7","3","instance method testSuccessServiceResult()"
"95","RestScreen+FormItemFactory+ActiveItems+Tests.swift","250","7","22","instance method testInvestEducationInfo()"
"95","WelfareQuantityFabricTests.swift","73","7","25","instance method testServiceWithWidget()"
"95","PreferencesWf2DataSource.swift","40","7","8","instance method iconSettings(with:)"
"95","FeaturesAvailabilityFacadeTests.swift","83","7","14","instance method checkIsFeatureAvailable(featureKey:stubbedFeatureTogglesFacadeValue:stubbedKnifeSwitchDecoderValue:stubbedLauncherDecoderFacadeValue:stubbedExtendedPermissionsFacadeValue:stubbedAppValue:)"
"95","MonthlyPaymentCalculatorWorker.swift","281","15","16","instance method calculateMonthlyPayment(amount:term:loanRate:)"
"95","ConverterCurrencyConcretizerTests.swift","103","39","20","(closure)"
"95","Rates.Cells.PrimaryView.swift","74","7","25","instance method setup()"
"95","WelfareAdditionalSummWidgetFabricTests.swift","34","7","25","instance method testWidgetType()"
"94","NewCardIconHelperTests.swift","18","7","8","instance method testCardIcon()"
"94","IszhSearchableFeaturesTests.swift","14","7","22","instance method testItems()"
"94","InvestmentsRouter.swift","26","14","24","instance method processDeepLinkURL(_:)"
"94","ISZNetworkService.swift","62","15","24","instance method performRequest(requestType:path:parameters:_:)"
"94","BindingOnboardingPresenter.swift","115","15","11","instance method startTemplateCreation()"
"94","WelfareChipsSelectFormCell.swift","36","34","24","(closure)"
"94","WelfareLoaderFormItemTests.swift","31","7","24","instance method testFormItemReceiveCellClass()"
"94","LandingModel.swift","196","44","9","getter objcSemanticImage"
"94","CenteredInfoBlockWidgetFactoryTests.swift","71","7","1","instance method testService()"
"94","MainScreenBannerViewFactory.swift","24","7","6","instance method create()"
"94","SelfSizingViewScrollAnimatorTests.swift","14","7","1","instance method testPrepareAnimationInfo()"
"94","ReverseDetailSliderCell.swift","133","15","4","instance method configureConstraints()"
"94","ContractHeaderBuilderTests.swift","24","7","25","instance method testHeaderBuild()"
"94","CustomNameRequest.swift","35","36","22","getter params"
"94","CreateAutopaymentStepModel.swift","69","9","22","initializer init(map:)"
"94","DateSelectPicker.swift","69","45","17","getter subscript(safeIndex:)"
"94","InvestmentsReference.swift","103","67","24","(closure)"
"94","LandingViewPresenter.swift","257","15","8","instance method makeCurrencyItem(for:with:)"
"94","BindingServiceTests.swift","21","16","9","instance method setUp()"
"94","AutopayNSZHDetailsConfigurationTests.swift","63","7","22","instance method testOpenController()"
"93","LauncherDecoder.swift","92","7","24","instance method isFeatureEnabled(for:value:moduleKey:)"
"93","VisibilityRequestTest.swift","14","7","10","instance method testRecommendedRequestVisbility()"
"93","ConsentsAndSubscriptionsInteractor.swift","91","48","10","(closure)"
"93","ButtonsContainer.swift","41","11","24","initializer init(frame:)"
"93","EsimCheckFmServiceSpy.swift","17","7","7","instance method fetchServicesOf(iccid:completion:)"
"93","Converter.MetalsConcretizer.swift","130","7","24","instance method defaultSumSuggestions(for:)"
"93","WelfareTotalWidgetFabricTests.swift","124","7","24","instance method testVisionStrategyExistence()"
"93","WelfareKladrFlatTests.swift","72","7","25","instance method testNotInAddress()"
"93","LoanAmountWithInsuranceWorker.swift","55","43","17","(closure)"
"93","CreditHolidays.BottomSheetViewController.swift","45","17","17","instance method viewDidLoad()"
"93","WelfareAttachHeaderFormCell.swift","28","16","24","instance method updateConstraints()"
"93","ImageLoader.swift","95","14","4","instance method requestImage(needSync:onComplete:)"
"93","SOWatchLoader+Requests.swift","203","7","12","instance method loadOperationsHistoryForCard(_:count:offset:completion:)"
"93","ControllersAssembly.swift","62","7","9","instance method makeVisaDigitalController(cardUid:)"
"93","BundleIPPCardEndpointTests.swift","18","19","21","instance method setUpWithError()"
"93","EnableMobileBankOnboardingViewController.swift","93","40","6","(closure)"
"92","DeactivationAlert.swift","24","55","9","(closure)"
"92","RegularPayment.swift","137","9","22","initializer init(map:)"
"92","CalculateInsuranceStrategyTests.swift","46","7","14","instance method testSetupDefaultCategory()"
"92","String+ExtensionsTests.swift","23","17","11","(closure)"
"92","ISZBaseViewController.swift","70","45","24","(closure)"
"92","ProductDetailsController.swift","160","7","24","instance method productCollecionViewController(productCollectionViewController:toOffset:)"
"92","ReverseServiceTests.swift","25","7","3","instance method testLoadPayments()"
"92","WelfareAlertYearWidgetServiceTests.swift","74","7","25","instance method testTapOnSelectItem()"
"92","GoalDateWidgetFactory.swift","18","14","18","static method service(with:references:delegate:settings:)"
"92","ProductDetailsIPPFactory.swift","26","15","23","instance method makeGrid(for:presenter:)"
"92","WelfareAlertYearWidgetService.swift","114","15","24","instance method updateEstate(with:)"
"92","Rates.Container.ViewController.swift","147","7","24","instance method makeConstraints()"
"91","WelfareStepWidgetFabricTests.swift","42","7","25","instance method testServiceWithWidgetDefaultData()"
"91","DependenciesStorage.swift","69","22","24","(closure)"
"91","GoalDateDescriptionStrategy.swift","76","7","18","instance method apply()"
"91","ProductDetailsISZFactoryTests.swift","27","7","21","instance method testCardDisplayed()"
"91","UIView+Helper.swift","28","20","11","instance method makeScreenshot()"
"91","FeaturesAvailabilityFacade.swift","39","7","25","instance method isFeatureAvailable(_:)"
"91","RateItem.swift","60","14","25","instance method formItemActionForTap(with:)"
"91","WorkflowStarterTests.swift","28","7","8","instance method testGenerateSettings()"
"91","AutopayNSZHDetailsConfiguration.swift","35","21","24","static method configuration(withIdentifier:)"
"91","WelfareLoaderWidgetFabricTests.swift","69","7","24","instance method testServiceCallNetworkServiceOnInit()"
"91","UFSLauncherDecoder.swift","66","7","17","instance method decodingFeatureKeys(config:)"
"91","LauncherDecoderTests+Product.swift","14","7","25","instance method testSalesMortgageEnabled()"
"91","KPPCardsFormItem.swift","30","61","24","(closure)"
"91","RateCell.swift","75","16","24","instance method layoutSubviews()"
"91","PreferencesWf2DataSourceTests.swift","61","7","7","instance method testSemanticImageFromString()"
"91","HttpHeaderCollector.swift","20","44","24","getter allHTTPHeaderFields"
"91","GoalRadioButtonSelectionStrategy.swift","44","7","18","instance method apply()"
"90","StatusScreensFactory.swift","36","14","1","instance method makeStatusScreen(config:)"
"90","ContractNoteEndpointTests.swift","19","16","24","instance method setUp()"
"90","WelfarePromoCodeWidgetFabricTests.swift","236","7","24","instance method testWidgetInputFieldFormatter()"
"90","LoanMainProcessUriTransitionManagerTests.swift","31","7","14","instance method testUriTransitionCorrect()"
"90","KnifeSwitchDecoderTests.swift","85","7","20","instance method mockRemoteConfig(sectionName:paramName:availableGlobally:availableInNode:)"
"90","WelfareQuantityServiceTests.swift","109","7","25","instance method testWidgetUpdateStepItem()"
